timestamp_utc,user,src_ip,country,device,auth_type,success,is_injected_anomaly,anomaly_type,hour,dayofweek,is_internal_ip,home_country,is_home_country,ts_unix,recent_events_30m,recent_failures_30m,device_bucket,auth_bucket,country_bucket,anomaly_score,risk_score,is_flagged_anomaly,is_impossible_travel,reasons
2026-02-22 02:38:21.091084+00:00,user36,159.6.85.58,US,Linux,Password,0,1,offhours_burst_member,2,6,0,US,1,1771727901,15.0,15.0,1,5,5,-0.14551977066302768,0.14551977066302768,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:00:50.352948+00:00,user26,101.108.110.47,DE,Windows,Password,0,1,offhours_burst_member,2,6,0,US,0,1771725650,6.0,6.0,12,5,11,-0.14539587322767833,0.14539587322767833,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; Country mismatch vs home
2026-02-21 04:02:36.974558+00:00,user21,101.234.111.105,NZ,iOS,Password,0,1,offhours_burst,4,5,0,AU,0,1771646556,0.0,0.0,8,5,2,-0.14515740303561953,0.14515740303561953,1,0,off-hours login time; Public IP source; Country mismatch vs home
2026-02-23 02:25:41.413904+00:00,user03,173.40.212.232,US,Windows,Password,0,1,offhours_burst_member,2,0,0,US,1,1771813541,23.0,23.0,12,5,5,-0.14475182039292012,0.14475182039292012,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-23 04:04:47.192600+00:00,user13,85.99.188.96,GB,iOS,Password,0,1,offhours_burst_member,4,0,0,GB,1,1771819487,21.0,21.0,8,5,4,-0.14439666566334275,0.14439666566334275,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:00:32.352948+00:00,user26,101.108.110.47,DE,Windows,Password,0,1,offhours_burst_member,2,6,0,US,0,1771725632,5.0,5.0,12,5,11,-0.14354112714886247,0.14354112714886247,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; Country mismatch vs home
2026-02-22 11:38:42.704070+00:00,user34,10.240.112.99,NZ,Linux,Password,1,0,,11,6,1,DE,0,1771760322,2.0,0.0,1,5,2,-0.14349086301661762,0.14349086301661762,1,0,Country mismatch vs home
2026-02-19 05:13:56.968850+00:00,user18,10.161.129.215,AU,Windows,SSO,1,0,,5,3,1,AU,1,1771478036,25.0,25.0,12,2,13,-0.1427889920740325,0.1427889920740325,1,0,off-hours login time; High event volume (30m)
2026-02-22 03:28:21.466558+00:00,user02,91.161.178.111,IN,Mac,Password,0,1,offhours_burst_member,3,6,0,IN,1,1771730901,20.0,20.0,13,5,3,-0.14245902988377224,0.14245902988377224,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-25 02:17:28.531466+00:00,user16,10.12.145.19,AU,Mac,Password,1,0,,2,2,1,AU,1,1771985848,21.0,21.0,13,5,13,-0.14194982757156815,0.14194982757156815,1,0,off-hours login time; High event volume (30m)
2026-02-22 02:38:05.091084+00:00,user36,159.6.85.58,US,Linux,Password,0,1,offhours_burst_member,2,6,0,US,1,1771727885,14.0,14.0,1,5,5,-0.1416517757495267,0.1416517757495267,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-23 22:47:16.216099+00:00,user29,23.80.115.249,DE,iOS,MFA,1,0,,22,0,0,AU,0,1771886836,0.0,0.0,8,0,11,-0.1416006281659159,0.1416006281659159,1,0,off-hours login time; Public IP source; Country mismatch vs home
2026-02-20 17:33:18.571020+00:00,user31,173.92.64.168,GB,Linux,Password,1,1,impossible_travel,17,4,0,AU,0,1771608798,0.0,0.0,1,5,4,-0.14065924923937823,0.14065924923937823,1,0,Public IP source; Country mismatch vs home
2026-02-24 14:03:51.550972+00:00,user40,143.191.169.200,GB,Linux,Password,1,1,impossible_travel,14,1,0,AU,0,1771941831,0.0,0.0,1,5,4,-0.14032248124950997,0.14032248124950997,1,0,Public IP source; Country mismatch vs home
2026-02-23 02:24:56.413904+00:00,user03,173.40.212.232,US,Windows,Password,0,1,offhours_burst_member,2,0,0,US,1,1771813496,22.0,22.0,12,5,5,-0.1402744625125737,0.1402744625125737,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-23 04:03:47.192600+00:00,user13,85.99.188.96,GB,iOS,Password,0,1,offhours_burst_member,4,0,0,GB,1,1771819427,20.0,20.0,8,5,4,-0.14007851203753985,0.14007851203753985,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-25 02:08:00.793245+00:00,user16,45.33.115.184,AU,Linux,Password,0,1,offhours_burst_member,2,2,0,AU,1,1771985280,18.0,18.0,1,5,13,-0.13987027510893135,0.13987027510893135,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:09:58.037397+00:00,user06,122.123.77.229,AU,Windows,Password,0,1,offhours_burst_member,2,6,0,AU,1,1771726198,23.0,21.0,12,5,13,-0.13973872537439336,0.13973872537439336,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:00:32.352948+00:00,user26,101.108.110.47,DE,Windows,Password,0,1,offhours_burst_member,2,6,0,US,0,1771725632,4.0,4.0,12,5,11,-0.13915981958705026,0.13915981958705026,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; Country mismatch vs home
2026-02-18 12:18:08.884023+00:00,user20,91.138.175.176,IN,Linux,Password,1,1,impossible_travel,12,2,0,AU,0,1771417088,0.0,0.0,1,5,3,-0.13843827240085327,0.13843827240085327,1,0,Public IP source; Country mismatch vs home
2026-02-21 02:38:39.081541+00:00,user08,72.181.172.229,GB,Linux,Password,0,1,offhours_burst_member,2,5,0,GB,1,1771641519,16.0,16.0,1,5,4,-0.13809393092640554,0.13809393092640554,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:00:29.352948+00:00,user26,101.108.110.47,DE,Windows,Password,0,1,offhours_burst_member,2,6,0,US,0,1771725629,3.0,3.0,12,5,11,-0.13641836798459295,0.13641836798459295,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; Country mismatch vs home
2026-02-23 14:27:27.029008+00:00,user30,10.44.207.176,NZ,Linux,Password,1,0,,14,0,1,AU,0,1771856847,1.0,0.0,1,5,2,-0.13565794805163833,0.13565794805163833,1,0,Country mismatch vs home
2026-02-22 02:36:55.091084+00:00,user36,159.6.85.58,US,Linux,Password,0,1,offhours_burst_member,2,6,0,US,1,1771727815,13.0,13.0,1,5,5,-0.1356368532801796,0.1356368532801796,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-18 19:34:13.707709+00:00,user27,122.211.164.188,AU,Linux,MFA,0,0,,19,2,0,AU,1,1771443253,0.0,0.0,1,0,13,-0.13555377419759385,0.13555377419759385,1,0,Public IP source
2026-02-22 15:18:40.490785+00:00,user13,52.82.76.84,US,iOS,MFA,1,0,,15,6,0,GB,0,1771773520,1.0,0.0,8,0,5,-0.13523648333519622,0.13523648333519622,1,0,Public IP source; Country mismatch vs home
2026-02-21 02:38:15.081541+00:00,user08,72.181.172.229,GB,Linux,Password,0,1,offhours_burst_member,2,5,0,GB,1,1771641495,15.0,15.0,1,5,4,-0.13483130204296434,0.13483130204296434,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-23 04:03:43.192600+00:00,user13,85.99.188.96,GB,iOS,Password,0,1,offhours_burst_member,4,0,0,GB,1,1771819423,19.0,19.0,8,5,4,-0.13415154649239602,0.13415154649239602,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 19:40:12.393799+00:00,user14,10.154.26.179,US,Linux,Password,1,0,,19,6,1,AU,0,1771789212,0.0,0.0,1,5,5,-0.13400071752461473,0.13400071752461473,1,0,Country mismatch vs home
2026-02-22 03:28:15.472874+00:00,user02,101.110.149.51,IN,Android,Password,0,1,offhours_burst_member,3,6,0,IN,1,1771730895,19.0,19.0,9,5,3,-0.1338486880588281,0.1338486880588281,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-21 02:29:26.946765+00:00,user03,143.100.62.126,US,Mac,Password,0,1,offhours_burst_member,2,5,0,US,1,1771640966,20.0,20.0,13,5,5,-0.13378006094806072,0.13378006094806072,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-25 02:07:59.793245+00:00,user16,45.33.115.184,AU,Linux,Password,0,1,offhours_burst_member,2,2,0,AU,1,1771985279,17.0,17.0,1,5,13,-0.133769886769313,0.133769886769313,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:00:09.352948+00:00,user26,101.108.110.47,DE,Windows,Password,0,1,offhours_burst_member,2,6,0,US,0,1771725609,2.0,2.0,12,5,11,-0.13372073737174417,0.13372073737174417,1,0,off-hours login time; Public IP source; Country mismatch vs home
2026-02-23 22:51:27.665734+00:00,user26,143.81.61.62,US,iOS,MFA,0,0,,22,0,0,US,1,1771887087,0.0,0.0,8,0,5,-0.1336648703984562,0.1336648703984562,1,0,off-hours login time; Public IP source
2026-02-21 18:28:02.472683+00:00,user13,10.230.74.47,IN,iOS,Password,0,0,,18,5,1,GB,0,1771698482,0.0,0.0,8,5,3,-0.13354330352881338,0.13354330352881338,1,0,Country mismatch vs home
2026-02-18 04:40:54.395977+00:00,user26,186.208.107.108,US,Windows,Password,0,1,offhours_burst_member,4,2,0,US,1,1771389654,23.0,23.0,12,5,5,-0.13309205971972227,0.13309205971972227,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-21 02:00:35.624100+00:00,user19,159.200.52.3,JP,iOS,Password,1,1,impossible_travel,2,5,0,AU,0,1771639235,1.0,0.0,8,5,15,-0.13215626770036526,0.13215626770036526,1,0,off-hours login time; Public IP source; Country mismatch vs home
2026-02-24 02:17:32.053507+00:00,user03,45.25.243.25,US,Linux,Password,0,1,offhours_burst_member,2,1,0,US,1,1771899452,16.0,16.0,1,5,5,-0.1317167874481553,0.1317167874481553,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-21 02:38:07.081541+00:00,user08,72.181.172.229,GB,Linux,Password,0,1,offhours_burst_member,2,5,0,GB,1,1771641487,14.0,14.0,1,5,4,-0.1315753422786431,0.1315753422786431,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:36:53.091084+00:00,user36,159.6.85.58,US,Linux,Password,0,1,offhours_burst_member,2,6,0,US,1,1771727813,12.0,12.0,1,5,5,-0.1313742966776591,0.1313742966776591,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 02:09:50.037397+00:00,user06,122.123.77.229,AU,Windows,Password,0,1,offhours_burst_member,2,6,0,AU,1,1771726190,22.0,20.0,12,5,13,-0.1313279955539276,0.1313279955539276,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-23 02:23:39.413904+00:00,user03,173.40.212.232,US,Windows,Password,0,1,offhours_burst_member,2,0,0,US,1,1771813419,21.0,21.0,12,5,5,-0.1313040419410516,0.1313040419410516,1,0,Multiple recent failures (30m); off-hours login time; Public IP source; High event volume (30m)
2026-02-22 20:40:40.172253+00:00,user04,143.107.45.170,NZ,Android,Password,1,0,,20,6,0,AU,0,1771792840,0.0,0.0,9,5,2,-0.1312744789143394,0.1312744789143394,1,0,Public IP source; Country mismatch vs home
2026-02-23 11:49:14.458633+00:00,user36,10.39.254.114,IN,Linux,SSO,1,0,,11,0,1,US,0,1771847354,1.0,0.0,1,2,3,-0.12884661187772983,0.12884661187772983,0,1,Country mismatch vs home
2026-02-23 17:37:25.834214+00:00,user14,23.154.140.47,NZ,Windows,Password,1,1,impossible_travel,17,0,0,AU,0,1771868245,2.0,0.0,12,5,2,-0.12489740367268343,0.12489740367268343,0,1,Public IP source; Country mismatch vs home
2026-02-22 09:04:51.542618+00:00,user02,159.103.91.197,SG,iOS,Password,1,1,impossible_travel,9,6,0,IN,0,1771751091,2.0,0.0,8,5,8,-0.1242973641401165,0.1242973641401165,0,1,Public IP source; Country mismatch vs home
2026-02-22 18:11:02.699285+00:00,user17,52.81.7.191,US,Windows,Password,1,1,impossible_travel,18,6,0,AU,0,1771783862,2.0,0.0,12,5,5,-0.12208830904295154,0.12208830904295154,0,1,Public IP source; Country mismatch vs home
2026-02-19 15:28:45.899753+00:00,user28,10.221.83.13,DE,Mac,MFA,0,0,,15,3,1,AU,0,1771514925,1.0,0.0,13,0,11,-0.12071651248471982,0.12071651248471982,0,1,Country mismatch vs home
2026-02-21 20:04:33.992974+00:00,user30,63.18.164.60,GB,Mac,Password,1,1,impossible_travel,20,5,0,AU,0,1771704273,1.0,0.0,13,5,4,-0.11970078054713806,0.11970078054713806,0,1,Public IP source; Country mismatch vs home
2026-02-22 16:41:51.411208+00:00,user11,10.230.81.144,DE,iOS,Password,1,0,,16,6,1,AU,0,1771778511,1.0,1.0,8,5,11,-0.11654445881532927,0.11654445881532927,0,1,Country mismatch vs home
2026-02-24 02:19:32.830076+00:00,user14,10.236.68.86,IN,Windows,MFA,1,0,,2,1,1,AU,0,1771899572,2.0,0.0,12,0,3,-0.11198518865957752,0.11198518865957752,0,1,off-hours login time; Country mismatch vs home
2026-02-23 18:56:01.879357+00:00,user29,10.213.243.150,NZ,Mac,MFA,1,0,,18,0,1,AU,0,1771872961,1.0,0.0,13,0,2,-0.11047283266559715,0.11047283266559715,0,1,Country mismatch vs home
2026-02-20 18:25:22.609691+00:00,user38,10.102.181.76,JP,Windows,Password,0,0,,18,4,1,AU,0,1771611922,1.0,0.0,12,5,15,-0.10995181395123954,0.10995181395123954,0,1,Country mismatch vs home
2026-02-20 10:05:54.956879+00:00,user28,186.186.45.90,US,Mac,Password,1,0,,10,4,0,AU,0,1771581954,1.0,1.0,13,5,5,-0.10986552104409342,0.10986552104409342,0,1,Public IP source; Country mismatch vs home
2026-02-24 16:30:28.936556+00:00,user22,10.133.32.245,DE,iOS,MFA,1,0,,16,1,1,AU,0,1771950628,3.0,0.0,8,0,11,-0.10771085961970572,0.10771085961970572,0,1,Country mismatch vs home
2026-02-19 17:47:03.949915+00:00,user36,10.214.202.67,GB,Linux,Password,1,0,,17,3,1,US,0,1771523223,1.0,0.0,1,5,4,-0.10698171283873859,0.10698171283873859,0,1,Country mismatch vs home
2026-02-23 17:56:11.048734+00:00,user15,10.13.159.18,SG,Windows,Password,1,0,,17,0,1,AU,0,1771869371,1.0,1.0,12,5,8,-0.10559741595196648,0.10559741595196648,0,1,Country mismatch vs home
2026-02-19 14:47:34.906032+00:00,user01,10.62.254.13,JP,Windows,MFA,1,0,,14,3,1,AU,0,1771512454,1.0,1.0,12,0,15,-0.10557532000845093,0.10557532000845093,0,1,Country mismatch vs home
2026-02-20 17:14:30.502222+00:00,user33,10.41.151.196,SG,Mac,SSO,1,0,,17,4,1,AU,0,1771607670,1.0,1.0,13,2,8,-0.10147238373233913,0.10147238373233913,0,1,Country mismatch vs home
2026-02-21 09:27:16.631378+00:00,user31,23.185.114.113,JP,Mac,Password,1,1,impossible_travel,9,5,0,AU,0,1771666036,1.0,0.0,13,5,15,-0.10045371975398754,0.10045371975398754,0,1,Public IP source; Country mismatch vs home
2026-02-23 18:08:08.635051+00:00,user07,10.52.197.127,NZ,Windows,Password,1,0,,18,0,1,AU,0,1771870088,2.0,0.0,12,5,2,-0.0992476347505018,0.0992476347505018,0,1,Country mismatch vs home
2026-02-21 10:17:52.499877+00:00,user29,45.157.182.209,US,Android,Password,1,0,,10,5,0,AU,0,1771669072,1.0,0.0,9,5,5,-0.09673618363456771,0.09673618363456771,0,1,Public IP source; Country mismatch vs home
2026-02-22 09:00:33.631349+00:00,user10,10.27.10.115,IN,Windows,Password,1,0,,9,6,1,NZ,0,1771750833,3.0,0.0,12,5,3,-0.0957461441011368,0.0957461441011368,0,1,Country mismatch vs home
2026-02-22 18:55:49.032544+00:00,user25,10.189.171.67,NZ,iOS,Password,1,0,,18,6,1,AU,0,1771786549,1.0,0.0,8,5,2,-0.09538241137205972,0.09538241137205972,0,1,Country mismatch vs home
2026-02-21 18:54:19.186235+00:00,user07,10.95.146.244,NZ,Windows,MFA,1,0,,18,5,1,AU,0,1771700059,2.0,0.0,12,0,2,-0.0935970320463494,0.0935970320463494,0,1,Country mismatch vs home
2026-02-20 13:03:58.783559+00:00,user03,10.192.1.86,DE,Linux,Password,1,0,,13,4,1,US,0,1771592638,1.0,0.0,1,5,11,-0.09327909760163311,0.09327909760163311,0,1,Country mismatch vs home
2026-02-24 13:27:45.025974+00:00,user26,173.235.54.142,AU,Windows,Password,1,1,impossible_travel,13,1,0,US,0,1771939665,1.0,1.0,12,5,13,-0.0931428806694482,0.0931428806694482,0,1,Public IP source; Country mismatch vs home
2026-02-23 12:53:58.876563+00:00,user40,10.252.163.168,NZ,Windows,Password,1,0,,12,0,1,AU,0,1771851238,2.0,0.0,12,5,2,-0.09177066651075805,0.09177066651075805,0,1,Country mismatch vs home
2026-02-25 07:25:25.438357+00:00,user38,201.168.6.95,DE,Android,Password,1,1,impossible_travel,7,2,0,AU,0,1772004325,1.0,0.0,9,5,11,-0.09023729628328148,0.09023729628328148,0,1,Public IP source; Country mismatch vs home
2026-02-19 09:42:40.319623+00:00,user39,10.190.224.191,IN,Mac,MFA,1,0,,9,3,1,NZ,0,1771494160,2.0,0.0,13,0,3,-0.08878027865231541,0.08878027865231541,0,1,Country mismatch vs home
2026-02-24 09:11:09.301310+00:00,user21,10.204.119.109,NZ,Windows,Password,1,0,,9,1,1,AU,0,1771924269,2.0,0.0,12,5,2,-0.08727321727104265,0.08727321727104265,0,1,Country mismatch vs home
2026-02-19 17:21:15.573278+00:00,user01,10.103.80.24,NZ,Windows,MFA,1,0,,17,3,1,AU,0,1771521675,2.0,0.0,12,0,2,-0.08529871376235088,0.08529871376235088,0,1,Country mismatch vs home
2026-02-24 17:39:58.841891+00:00,user19,10.171.11.158,JP,Mac,Password,1,0,,17,1,1,AU,0,1771954798,2.0,0.0,13,5,15,-0.08474979597804522,0.08474979597804522,0,1,Country mismatch vs home
2026-02-18 14:18:55.576923+00:00,user32,143.178.44.44,DE,iOS,Password,1,0,,14,2,0,AU,0,1771424335,1.0,0.0,8,5,11,-0.08419716896036589,0.08419716896036589,0,1,Public IP source; Country mismatch vs home
2026-02-19 08:56:18.088118+00:00,user19,10.248.122.174,JP,iOS,Password,1,0,,8,3,1,AU,0,1771491378,2.0,0.0,8,5,15,-0.08164546705711184,0.08164546705711184,0,1,Country mismatch vs home
2026-02-21 08:26:14.545024+00:00,user04,10.246.246.101,NZ,Mac,SSO,1,0,,8,5,1,AU,0,1771662374,1.0,0.0,13,2,2,-0.08086620558292734,0.08086620558292734,0,1,Country mismatch vs home
2026-02-18 19:43:38.604646+00:00,user21,10.198.51.220,IN,Windows,SSO,1,0,,19,2,1,AU,0,1771443818,2.0,0.0,12,2,3,-0.07769204407336472,0.07769204407336472,0,1,Country mismatch vs home
2026-02-23 19:08:21.307744+00:00,user14,10.135.198.57,IN,Windows,SSO,1,0,,19,0,1,AU,0,1771873701,1.0,0.0,12,2,3,-0.07678463941941782,0.07678463941941782,0,1,Country mismatch vs home
2026-02-21 10:27:58.125268+00:00,user36,10.7.38.46,GB,Windows,MFA,1,0,,10,5,1,US,0,1771669678,2.0,0.0,12,0,4,-0.07661489535972155,0.07661489535972155,0,1,Country mismatch vs home
2026-02-19 11:35:19.244431+00:00,user23,10.115.37.22,DE,Windows,MFA,1,0,,11,3,1,AU,0,1771500919,3.0,0.0,12,0,11,-0.07452278713664007,0.07452278713664007,0,1,Country mismatch vs home
2026-02-21 20:01:30.394276+00:00,user14,10.112.48.218,JP,Windows,Password,1,0,,20,5,1,AU,0,1771704090,1.0,0.0,12,5,15,-0.06877912903566874,0.06877912903566874,0,1,Country mismatch vs home
2026-02-24 09:10:15.108546+00:00,user13,10.240.112.99,JP,Android,SSO,1,0,,9,1,1,GB,0,1771924215,1.0,0.0,9,2,15,-0.06877734603996566,0.06877734603996566,0,1,Country mismatch vs home
2026-02-19 11:17:23.013724+00:00,user04,10.100.47.180,GB,Windows,MFA,1,0,,11,3,1,AU,0,1771499843,2.0,0.0,12,0,4,-0.06485832212461173,0.06485832212461173,0,1,Country mismatch vs home
2026-02-20 08:41:17.436508+00:00,user31,10.23.213.155,IN,Windows,Password,1,0,,8,4,1,AU,0,1771576877,2.0,0.0,12,5,3,-0.06318835204068696,0.06318835204068696,0,1,Country mismatch vs home
2026-02-25 08:28:13.497882+00:00,user36,10.235.146.50,GB,Mac,SSO,1,0,,8,2,1,US,0,1772008093,1.0,0.0,13,2,4,-0.06284157854567929,0.06284157854567929,0,1,Country mismatch vs home
2026-02-19 10:29:29.809597+00:00,user36,10.254.8.225,GB,iOS,MFA,1,0,,10,3,1,US,0,1771496969,1.0,0.0,8,0,4,-0.06280826662906747,0.06280826662906747,0,1,Country mismatch vs home
2026-02-19 08:29:05.579714+00:00,user30,10.161.150.66,SG,iOS,SSO,1,0,,8,3,1,AU,0,1771489745,1.0,0.0,8,2,8,-0.06110582294926348,0.06110582294926348,0,1,Country mismatch vs home
2026-02-20 14:11:48.426401+00:00,user19,10.235.146.50,JP,iOS,Password,1,0,,14,4,1,AU,0,1771596708,1.0,0.0,8,5,15,-0.06048933478057095,0.06048933478057095,0,1,Country mismatch vs home
2026-02-25 16:07:49.336271+00:00,user26,10.40.123.137,JP,Mac,Password,1,0,,16,2,1,US,0,1772035669,1.0,0.0,13,5,15,-0.060435759542220135,0.060435759542220135,0,1,Country mismatch vs home
2026-02-23 09:26:13.699643+00:00,user09,10.224.96.29,GB,Windows,Password,1,0,,9,0,1,AU,0,1771838773,1.0,0.0,12,5,4,-0.059197352989814656,0.059197352989814656,0,1,Country mismatch vs home
2026-02-18 15:33:05.300209+00:00,user09,10.52.197.127,NZ,Windows,Password,1,0,,15,2,1,AU,0,1771428785,1.0,0.0,12,5,2,-0.05502745198499259,0.05502745198499259,0,1,Country mismatch vs home
2026-02-25 10:54:44.346706+00:00,user31,10.115.37.22,US,Windows,MFA,1,0,,10,2,1,AU,0,1772016884,1.0,0.0,12,0,5,-0.05202781923117372,0.05202781923117372,0,1,Country mismatch vs home
2026-02-21 15:15:33.042959+00:00,user37,10.136.47.236,NZ,Windows,Password,1,0,,15,5,1,AU,0,1771686933,1.0,0.0,12,5,2,-0.05178798125700901,0.05178798125700901,0,1,Country mismatch vs home
2026-02-19 12:30:53.844000+00:00,user34,10.51.199.55,DE,iOS,MFA,1,0,,12,3,1,DE,1,1771504253,2.0,1.0,8,0,11,-0.048877357413935396,0.048877357413935396,0,1,Model outlier (combined features)
2026-02-19 14:59:11.060876+00:00,user31,10.58.251.94,US,Android,SSO,1,0,,14,3,1,AU,0,1771513151,1.0,0.0,9,2,5,-0.04818355217702286,0.04818355217702286,0,1,Country mismatch vs home
2026-02-22 09:05:54.522550+00:00,user10,10.12.145.19,NZ,Mac,MFA,1,0,,9,6,1,NZ,1,1771751154,3.0,0.0,13,0,2,-0.04814421854160922,0.04814421854160922,0,1,Model outlier (combined features)
2026-02-21 09:08:38.702246+00:00,user03,10.51.199.55,SG,Windows,Password,1,0,,9,5,1,US,0,1771664918,1.0,0.0,12,5,8,-0.04432747257480907,0.04432747257480907,0,1,Country mismatch vs home
2026-02-21 13:27:49.279539+00:00,user12,10.145.128.253,US,Mac,Password,1,0,,13,5,1,IN,0,1771680469,1.0,0.0,13,5,5,-0.043359358908585666,0.043359358908585666,0,1,Country mismatch vs home
2026-02-19 11:17:07.486066+00:00,user10,10.230.74.47,DE,Windows,MFA,1,0,,11,3,1,NZ,0,1771499827,1.0,0.0,12,0,11,-0.039441030604484784,0.039441030604484784,0,1,Country mismatch vs home
2026-02-20 10:29:18.169373+00:00,user27,10.107.47.122,IN,Windows,Password,1,0,,10,4,1,AU,0,1771583358,1.0,0.0,12,5,3,-0.03715756849124163,0.03715756849124163,0,1,Country mismatch vs home
2026-02-22 09:11:51.542618+00:00,user02,10.246.41.191,IN,iOS,Password,1,1,impossible_travel,9,6,1,IN,1,1771751511,3.0,0.0,8,5,3,-0.03642759702907561,0.03642759702907561,0,1,Model outlier (combined features)
2026-02-21 11:54:18.159674+00:00,user01,10.44.168.23,US,Windows,Password,1,0,,11,5,1,AU,0,1771674858,1.0,0.0,12,5,5,-0.03589117598568459,0.03589117598568459,0,1,Country mismatch vs home
2026-02-19 09:03:00.264764+00:00,user20,10.204.229.93,DE,Windows,Password,1,0,,9,3,1,AU,0,1771491780,1.0,0.0,12,5,11,-0.028954858562228236,0.028954858562228236,0,1,Country mismatch vs home
2026-02-21 11:02:24.763742+00:00,user30,10.36.143.186,AU,Android,Password,0,0,,11,5,1,AU,1,1771671744,2.0,0.0,9,5,13,-0.02814568193723399,0.02814568193723399,0,1,Model outlier (combined features)
2026-02-25 10:55:13.685829+00:00,user34,63.54.33.100,DE,Android,Password,0,0,,10,2,0,DE,1,1772016913,1.0,0.0,9,5,11,-0.027451979765267254,0.027451979765267254,0,1,Public IP source
2026-02-19 17:29:59.591965+00:00,user01,10.26.21.192,AU,Windows,MFA,0,0,,17,3,1,AU,1,1771522199,2.0,0.0,12,0,13,-0.026276001521050696,0.026276001521050696,0,1,Model outlier (combined features)
2026-02-20 14:20:56.063719+00:00,user13,10.233.110.220,US,Windows,Password,1,0,,14,4,1,GB,0,1771597256,1.0,0.0,12,5,5,-0.022649727484679305,0.022649727484679305,0,1,Country mismatch vs home
2026-02-19 13:27:23.300305+00:00,user31,10.128.163.99,DE,Windows,Password,1,0,,13,3,1,AU,0,1771507643,1.0,0.0,12,5,11,-0.020802253650357816,0.020802253650357816,0,1,Country mismatch vs home
2026-02-24 14:04:04.541640+00:00,user36,186.78.192.17,US,Windows,Password,1,0,,14,1,0,US,1,1771941844,1.0,0.0,12,5,5,-0.006202876631338117,0.006202876631338117,0,1,Public IP source
2026-02-20 02:23:56.227758+00:00,user02,10.112.48.218,IN,iOS,Password,1,1,impossible_travel,2,4,1,IN,1,1771554236,1.0,0.0,8,5,3,-0.003011018491993145,0.003011018491993145,0,1,off-hours login time
2026-02-21 12:51:13.484053+00:00,user24,10.4.159.235,AU,Linux,SSO,1,1,new_country_fail,12,5,1,AU,1,1771678273,1.0,0.0,1,2,13,-0.002026675933351929,0.002026675933351929,0,1,Model outlier (combined features)
2026-02-24 09:11:25.574130+00:00,user13,10.178.160.224,GB,iOS,MFA,1,0,,9,1,1,GB,1,1771924285,2.0,0.0,8,0,4,-0.00031625157752368516,0.00031625157752368516,0,1,Model outlier (combined features)
2026-02-22 09:13:05.868198+00:00,user39,10.4.159.235,NZ,Windows,Password,1,1,impossible_travel,9,6,1,NZ,1,1771751585,2.0,0.0,12,5,2,0.0010064973706776503,-0.0010064973706776503,0,1,Model outlier (combined features)
2026-02-20 17:41:18.571020+00:00,user31,10.128.213.189,AU,Linux,Password,1,1,impossible_travel,17,4,1,AU,1,1771609278,1.0,0.0,1,5,13,0.007270953666051849,-0.007270953666051849,0,1,Model outlier (combined features)
2026-02-24 14:06:51.550972+00:00,user40,10.228.253.114,AU,Linux,Password,1,1,impossible_travel,14,1,1,AU,1,1771942011,1.0,0.0,1,5,13,0.00945595077402639,-0.00945595077402639,0,1,Model outlier (combined features)
2026-02-25 17:13:16.246268+00:00,user24,34.245.194.108,AU,iOS,Password,1,0,,17,2,0,AU,1,1772039596,1.0,0.0,8,5,13,0.010652989547462244,-0.010652989547462244,0,1,Public IP source
